ENSP00000001146	CYP26B1	DOID:0080001	Bone disease	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:0080006	Bone development disease	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:11971	Synostosis	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:17	Musculoskeletal system disease	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:1934	Dysostosis	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:2340	Craniosynostosis	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:65	Connective tissue disease	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	ICD10:Q	ICD10:Q	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	ICD10:Q7	ICD10:Q7	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	ICD10:Q75	ICD10:Q75	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	ICD10:Q750	ICD10:Q750	UniProtKB-KW	CURATED	4
ENSP00000001146	CYP26B1	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000003084	CFTR	DOID:0050177	Monogenic disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:0050177	Monogenic disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:0050735	X-linked monogenic disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:0050737	Autosomal recessive disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:0050739	Autosomal genetic disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:0080015	Physical disorder	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:0111862	Congenital bilateral absence of vas deferens	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:12336	Male infertility	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:1485	Cystic fibrosis	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:15	Reproductive system disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:225	Syndrome	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:48	Male reproductive system disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	DOID:7	Disease of anatomical entity	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:E	ICD10:E	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:E8	ICD10:E8	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:E84	ICD10:E84	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:N	ICD10:N	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:N4	ICD10:N4	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:N46	ICD10:N46	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000003084	CFTR	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:0050155	Sensory system disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:0050155	Sensory system disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:0050177	Monogenic disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:0050439	Usher syndrome	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:0050563	Nonsyndromic deafness	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:0050737	Autosomal recessive disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:0050739	Autosomal genetic disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:10584	Retinitis pigmentosa	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:225	Syndrome	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:2742	Auditory system disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:2742	Auditory system disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:5614	Eye disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:5679	Retinal disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:7	Disease of anatomical entity	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:8466	Retinal degeneration	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:863	Nervous system disease	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	DOID:863	Nervous system disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	DOID:9799	Eye degenerative disease	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H	ICD10:H	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:H	ICD10:H	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H3	ICD10:H3	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H35	ICD10:H35	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H359	ICD10:H359	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H7	ICD10:H7	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:H7	ICD10:H7	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H70	ICD10:H70	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:H70	ICD10:H70	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H9	ICD10:H9	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:H9	ICD10:H9	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H93	ICD10:H93	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:H93	ICD10:H93	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:H939	ICD10:H939	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:H939	ICD10:H939	UniProtKB-KW	CURATED	4
ENSP00000005226	USH1C	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000005226	USH1C	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:0014667	Disease of metabolism	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:10652	Alzheimer's disease	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:331	Central nervous system disease	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:680	Tauopathy	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:863	Nervous system disease	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	DOID:9120	Amyloidosis	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:E	ICD10:E	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:E8	ICD10:E8	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:E85	ICD10:E85	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:E88	ICD10:E88	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:E9	ICD10:E9	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:E90	ICD10:E90	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:F	ICD10:F	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:F0	ICD10:F0	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:F00	ICD10:F00	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:G	ICD10:G	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:G3	ICD10:G3	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:G30	ICD10:G30	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:G9	ICD10:G9	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:G96	ICD10:G96	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:G969	ICD10:G969	UniProtKB-KW	CURATED	4
ENSP00000012443	PPP5C	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:0050155	Sensory system disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:0050155	Sensory system disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:0050177	Monogenic disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:0050177	Monogenic disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:0050427	Xeroderma pigmentosum	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:0050737	Autosomal recessive disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:0050739	Autosomal genetic disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:110	Lens disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:12270	Coloboma	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:225	Syndrome	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:5614	Eye disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:5614	Eye disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:630	Genetic disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:7	Disease of anatomical entity	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	DOID:863	Nervous system disease	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	DOID:863	Nervous system disease	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:H	ICD10:H	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:H2	ICD10:H2	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:H26	ICD10:H26	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:H269	ICD10:H269	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:H27	ICD10:H27	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:H279	ICD10:H279	UniProtKB-KW	CURATED	4
ENSP00000013807	ERCC1	ICD10:Q	ICD10:Q	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	ICD10:Q8	ICD10:Q8	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	ICD10:Q82	ICD10:Q82	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	ICD10:Q821	ICD10:Q821	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000013807	ERCC1	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:0014667	Disease of metabolism	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:0014667	Disease of metabolism	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:0014667	Disease of metabolism	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:3652	Leigh disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:3652	Leigh disease	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:3762	cytochrome-c oxidase deficiency disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:3762	cytochrome-c oxidase deficiency disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:3762	cytochrome-c oxidase deficiency disease	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:630	Genetic disease	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:655	Inherited metabolic disorder	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:655	Inherited metabolic disorder	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:655	Inherited metabolic disorder	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	DOID:700	Mitochondrial metabolism disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:700	Mitochondrial metabolism disease	MedlinePlus	CURATED	5
ENSP00000016171	COX15	DOID:700	Mitochondrial metabolism disease	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:E	ICD10:E	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E	ICD10:E	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E	ICD10:E	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:E8	ICD10:E8	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E8	ICD10:E8	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E8	ICD10:E8	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:E88	ICD10:E88	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E88	ICD10:E88	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E88	ICD10:E88	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:E9	ICD10:E9	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E9	ICD10:E9	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E9	ICD10:E9	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:E90	ICD10:E90	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E90	ICD10:E90	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:E90	ICD10:E90	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:G	ICD10:G	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:G	ICD10:G	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:G3	ICD10:G3	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:G3	ICD10:G3	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:G31	ICD10:G31	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:G31	ICD10:G31	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:G318	ICD10:G318	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:G318	ICD10:G318	UniProtKB-KW	CURATED	4
ENSP00000016171	COX15	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000016171	COX15	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:0050177	Monogenic disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:0050177	Monogenic disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:0050177	Monogenic disease	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:0050736	Autosomal dominant disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:0050736	Autosomal dominant disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:0050736	Autosomal dominant disease	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:0050739	Autosomal genetic disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:0050739	Autosomal genetic disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:0050739	Autosomal genetic disease	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:16	Integumentary system disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:225	Syndrome	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:225	Syndrome	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:3263	Piebaldism	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:630	Genetic disease	UniProtKB-KW	CURATED	4
ENSP00000020945	SNAI2	DOID:7	Disease of anatomical entity	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:9258	Waardenburg syndrome	MedlinePlus	CURATED	5
ENSP00000020945	SNAI2	DOID:9258	Waardenburg syndrome	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:0014667	Disease of metabolism	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:0014667	Disease of metabolism	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:1426	Ureteral disease	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:1426	Ureteral disease	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:18	Urinary system disease	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:18	Urinary system disease	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:365	Bladder disease	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:365	Bladder disease	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:557	Kidney disease	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:557	Kidney disease	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:630	Genetic disease	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:630	Genetic disease	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:655	Inherited metabolic disorder	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:655	Inherited metabolic disorder	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:7	Disease of anatomical entity	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:9252	Amino acid metabolic disorder	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:9252	Amino acid metabolic disorder	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	DOID:9266	Cystinuria	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	DOID:9266	Cystinuria	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E	ICD10:E	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E	ICD10:E	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E7	ICD10:E7	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E7	ICD10:E7	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E72	ICD10:E72	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E72	ICD10:E72	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E720	ICD10:E720	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E720	ICD10:E720	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E729	ICD10:E729	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E729	ICD10:E729	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E8	ICD10:E8	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E8	ICD10:E8	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E88	ICD10:E88	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E88	ICD10:E88	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E9	ICD10:E9	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E9	ICD10:E9	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:E90	ICD10:E90	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:E90	ICD10:E90	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:N	ICD10:N	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:N	ICD10:N	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:N3	ICD10:N3	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:N3	ICD10:N3	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:N32	ICD10:N32	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:N32	ICD10:N32	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:N329	ICD10:N329	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:N329	ICD10:N329	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:N39	ICD10:N39	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:N39	ICD10:N39	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:N399	ICD10:N399	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:N399	ICD10:N399	UniProtKB-KW	CURATED	4
ENSP00000023064	SLC7A9	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000023064	SLC7A9	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	DOID:331	Central nervous system disease	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	DOID:863	Nervous system disease	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	DOID:936	Brain disease	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G	ICD10:G	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G4	ICD10:G4	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G40	ICD10:G40	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G9	ICD10:G9	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G93	ICD10:G93	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G939	ICD10:G939	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G96	ICD10:G96	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:G969	ICD10:G969	UniProtKB-KW	CURATED	4
ENSP00000026218	PIGQ	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	DOID:13359	Ehlers-Danlos syndrome	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	DOID:13359	Ehlers-Danlos syndrome	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	DOID:17	Musculoskeletal system disease	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	DOID:17	Musculoskeletal system disease	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	DOID:4	Disease	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	DOID:4	Disease	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	DOID:65	Connective tissue disease	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	DOID:65	Connective tissue disease	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	DOID:7	Disease of anatomical entity	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	DOID:7	Disease of anatomical entity	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	DOID:854	Collagen disease	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	DOID:854	Collagen disease	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	ICD10:Q	ICD10:Q	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	ICD10:Q	ICD10:Q	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	ICD10:Q7	ICD10:Q7	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	ICD10:Q7	ICD10:Q7	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	ICD10:Q79	ICD10:Q79	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	ICD10:Q79	ICD10:Q79	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	ICD10:Q796	ICD10:Q796	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	ICD10:Q796	ICD10:Q796	UniProtKB-KW	CURATED	4
ENSP00000029410	B4GALT7	ICD10:root	ICD10:root	MedlinePlus	CURATED	5
ENSP00000029410	B4GALT7	ICD10:root	ICD10:root	UniProtKB-KW	CURATED	4
ENSP00000037502	MYOC	DOID:0050155	Sensory system disease	UniProtKB-KW	CURATED	4
ENSP00000037502	MYOC	DOID:1686	Glaucoma	UniProtKB-KW	CURATED	4
ENSP00000037502	MYOC	DOID:4	Disease	UniProtKB-KW	CURATED	4
